Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Mayfield, E., Jenkins, J., Larson, E., Greig, C.","55208573500;56048270700;7202762128;56641062700;","Labor pathways to achieve net-zero emissions in the United States by mid-century",2023,"Energy Policy","177",,"113516","","",,,"10.1016/j.enpol.2023.113516","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152134156&doi=10.1016%2fj.enpol.2023.113516&partnerID=40&md5=d622e003b8ae9d661a310e051900db6d",Article,"Final","",Scopus,2-s2.0-85152134156
"Moglen, R., Chawla, K.P., Levi, P., Sun, Y., Phillips, O., Leibowicz, B.D., Jenkins, J.D., Grubert, E.A.","57202293167;58147789800;56045675200;58147133800;58147002700;55998327100;56048270700;43261213300;","The state of macro-energy systems research: Common critiques, current progress, and research priorities",2023,"iScience","26","4","106325","","",,,"10.1016/j.isci.2023.106325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150358183&doi=10.1016%2fj.isci.2023.106325&partnerID=40&md5=c59f63d9d82e5eb6e9fc55cf64f23a63",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85150358183
"Schwartz, J.A., Ricks, W., Kolemen, E., Jenkins, J.D.","57908748700;57210956955;9278048500;56048270700;","The value of fusion energy to a decarbonized United States electric grid",2023,"Joule","7","4",,"675","699",,,"10.1016/j.joule.2023.02.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151556867&doi=10.1016%2fj.joule.2023.02.006&partnerID=40&md5=659a89c0a6bc6548d682118635539788",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85151556867
"Cheng, F., Luo, H., Jenkins, J.D., Larson, E.D.","57206782611;57200439083;56048270700;7202762128;","The value of low- and negative-carbon fuels in the transition to net-zero emission economies: Lifecycle greenhouse gas emissions and cost assessments across multiple fuel types",2023,"Applied Energy","331",,"120388","","",,1,"10.1016/j.apenergy.2022.120388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145838012&doi=10.1016%2fj.apenergy.2022.120388&partnerID=40&md5=bff28e657986cad010ae991b78f5c940",Article,"Final","",Scopus,2-s2.0-85145838012
"Ricks, W., Xu, Q., Jenkins, J.D.","57210956955;58061795500;56048270700;","Minimizing emissions from grid-based hydrogen production in the United States",2023,"Environmental Research Letters","18","1","014025","","",,,"10.1088/1748-9326/acacb5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146150519&doi=10.1088%2f1748-9326%2facacb5&partnerID=40&md5=1bf44d3f3e940d485c5f2bf5df3d7713",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85146150519
"Lau, M., Ricks, W., Patankar, N., Jenkins, J.D.","57932495200;57210956955;55602738600;56048270700;","Europe's way out: Tools to rapidly eliminate imports of Russian natural gas",2022,"Joule","6","10",,"2219","2224",,4,"10.1016/j.joule.2022.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140087911&doi=10.1016%2fj.joule.2022.09.003&partnerID=40&md5=1ff749d6d824cdc031c4e53d472a78aa",Note,"Final","",Scopus,2-s2.0-85140087911
"Cheng, F., Patankar, N., Chakrabarti, S., Jenkins, J.D.","57206782611;55602738600;56176851900;56048270700;","Modeling the operational flexibility of natural gas combined cycle power plants coupled with flexible carbon capture and storage via solvent storage and flexible regeneration",2022,"International Journal of Greenhouse Gas Control","118",,"103686","","",,3,"10.1016/j.ijggc.2022.103686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130324990&doi=10.1016%2fj.ijggc.2022.103686&partnerID=40&md5=ca05ca0b320f443be34727a9359039cb",Article,"Final","",Scopus,2-s2.0-85130324990
"Ricks, W., Norbeck, J., Jenkins, J.","57210956955;55354525500;56048270700;","The value of in-reservoir energy storage for flexible dispatch of geothermal power",2022,"Applied Energy","313",,"118807","","",,4,"10.1016/j.apenergy.2022.118807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125790834&doi=10.1016%2fj.apenergy.2022.118807&partnerID=40&md5=7f00cbecbe199c414479b422727c56b6",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85125790834
"Fell, H., Gilbert, A., Jenkins, J.D., Mildenberger, M.","35589764900;56450158300;56048270700;23470335800;","Nuclear power and renewable energy are both associated with national decarbonization",2022,"Nature Energy","7","1",,"25","29",,16,"10.1038/s41560-021-00964-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123866193&doi=10.1038%2fs41560-021-00964-w&partnerID=40&md5=01a16822bdad6e5a663d72cbd08b1d24",Note,"Final","",Scopus,2-s2.0-85123866193
"Mayfield, E., Jenkins, J.","55208573500;56048270700;","Influence of high road labor policies and practices on renewable energy costs, decarbonization pathways, and labor outcomes",2021,"Environmental Research Letters","16","12","124012","","",,5,"10.1088/1748-9326/ac34ba","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120810131&doi=10.1088%2f1748-9326%2fac34ba&partnerID=40&md5=0c3e020314b6fa00ab952fc2fb28b127",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85120810131
"Baik, E., Chawla, K.P., Jenkins, J.D., Kolster, C., Patankar, N.S., Olson, A., Benson, S.M., Long, J.C.S.","56584013800;57169893900;56048270700;57191924935;55602738600;8424083500;7202651999;55244397500;","What is different about different net-zero carbon electricity systems?",2021,"Energy and Climate Change","2",,"100046","","",,22,"10.1016/j.egycc.2021.100046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112043260&doi=10.1016%2fj.egycc.2021.100046&partnerID=40&md5=a603cd85983ae50e71db60c6f48698fc",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85112043260
"Jenkins, J.D., Mayfield, E.N., Larson, E.D., Pacala, S.W., Greig, C.","56048270700;55208573500;7202762128;7005624522;56641062700;","Mission net-zero America: The nation-building path to a prosperous, net-zero emissions economy",2021,"Joule","5","11",,"2755","2761",,22,"10.1016/j.joule.2021.10.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124561111&doi=10.1016%2fj.joule.2021.10.016&partnerID=40&md5=7490a2c75e16d690eebab10659a0da80",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85124561111
"Jenkins, J.D., Sepulveda, N.A.","56048270700;57192641154;","Long-duration energy storage: A blueprint for research and innovation",2021,"Joule","5","9",,"2241","2246",,7,"10.1016/j.joule.2021.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119287990&doi=10.1016%2fj.joule.2021.08.002&partnerID=40&md5=5cebdef9f22679a15c1520c87d6cae4b",Article,"Final","",Scopus,2-s2.0-85119287990
"Sepulveda, N.A., Jenkins, J.D., Edington, A., Mallapragada, D.S., Lester, R.K.","57192641154;56048270700;55600135300;36680295600;25625147000;","The design space for long-duration energy storage in decarbonized power systems",2021,"Nature Energy","6","5",,"506","516",,146,"10.1038/s41560-021-00796-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103430279&doi=10.1038%2fs41560-021-00796-8&partnerID=40&md5=52d85228c46ac9f793f72eca781a13a3",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85103430279
"DeCarolis, J.F., Jaramillo, P., Johnson, J.X., McCollum, D.L., Trutnevyte, E., Daniels, D.C., Akın-Olçum, G., Bergerson, J., Cho, S., Choi, J.-H., Craig, M.T., de Queiroz, A.R., Eshraghi, H., Galik, C.S., Gutowski, T.G., Haapala, K.R., Hodge, B.-M., Hoque, S., Jenkins, J.D., Jenn, A., Johansson, D.J.A., Kaufman, N., Kiviluoma, J., Lin, Z., MacLean, H.L., Masanet, E., Masnadi, M.S., McMillan, C.A., Nock, D.S., Patankar, N., Patino-Echeverri, D., Schivley, G., Siddiqui, S., Smith, A.D., Venkatesh, A., Wagner, G., Yeh, S., Zhou, Y.","6603132466;8957522000;55882248600;12803129900;35325380100;16405008500;55747063500;16444239200;55349156000;57721054300;49662986400;36650371600;57035188400;24544797400;7005308432;13005255100;35757689400;36129323900;56048270700;23034901200;7003521825;55786146600;18535966900;23973098500;7005613727;57225466421;35318398900;24832509600;56203946100;55602738600;23036048500;56716584100;57195021018;55822965800;57143947400;16644151000;57216615313;7405365321;","Erratum: Leveraging Open-Source Tools for Collaborative Macro-energy System Modeling Efforts (Joule (2020) 4(12) (2523–2526), (S2542435120305109), (10.1016/j.joule.2020.11.002))",2021,"Joule","5","2",,"507","",,1,"10.1016/j.joule.2021.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100695904&doi=10.1016%2fj.joule.2021.01.004&partnerID=40&md5=8e737e4dd108645b902d2f54c7be499b",Erratum,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85100695904
"Holmes, M., Toews, M., Jenkins, J., Sepulveda, N.","57224866350;57224553311;56048270700;57517195700;","Multilateral closed-loop geothermal systems as a Zero- Emission load-following resource",2021,"Transactions - Geothermal Resources Council","45",,,"25","52",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120065348&partnerID=40&md5=9df5c1da0f14941dfdd4726e441f392d",Conference Paper,"Final","",Scopus,2-s2.0-85120065348
"Ricks, W., Norbeck, J., Jenkins, J.","57210956955;55354525500;56048270700;","In-reservoir energy storage for flexible operation of geothermal systems",2021,"Transactions - Geothermal Resources Council","45",,,"1167","1181",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120044352&partnerID=40&md5=1eef0b8e854132269f522eaf776ff378",Conference Paper,"Final","",Scopus,2-s2.0-85120044352
"DeCarolis, J.F., Jaramillo, P., Johnson, J.X., McCollum, D.L., Trutnevyte, E., Daniels, D.C., Akın-Olçum, G., Bergerson, J., Cho, S., Choi, J.-H., Craig, M.T., de Queiroz, A.R., Eshraghi, H., Galik, C.S., Gutowski, T.G., Haapala, K.R., Hodge, B.-M., Hoque, S., Jenkins, J.D., Jenn, A., Johansson, D.J.A., Kaufman, N., Kiviluoma, J., Lin, Z., MacLean, H.L., Masanet, E., Masnadi, M.S., McMillan, C.A., Nock, D.S., Patankar, N., Patino-Echeverri, D., Schively, G., Siddiqui, S., Smith, A.D., Venkatesh, A., Wagner, G., Yeh, S., Zhou, Y.","6603132466;8957522000;55882248600;12803129900;35325380100;16405008500;55747063500;16444239200;55349156000;57721054300;49662986400;36650371600;57035188400;24544797400;7005308432;13005255100;35757689400;36129323900;56048270700;23034901200;7003521825;55786146600;18535966900;23973098500;7005613727;57225466421;35318398900;24832509600;56203946100;55602738600;23036048500;36810360000;57195021018;55822965800;57143947400;16644151000;57216615313;7405365321;","Leveraging Open-Source Tools for Collaborative Macro-energy System Modeling Efforts",2020,"Joule","4","12",,"2523","2526",,14,"10.1016/j.joule.2020.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097654384&doi=10.1016%2fj.joule.2020.11.002&partnerID=40&md5=97a43520c80cde278cb654bb50105751",Note,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85097654384
"Mallapragada, D.S., Sepulveda, N.A., Jenkins, J.D.","36680295600;57192641154;56048270700;","Long-run system value of battery energy storage in future grids with increasing wind and solar generation",2020,"Applied Energy","275",,"115390","","",,62,"10.1016/j.apenergy.2020.115390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087375111&doi=10.1016%2fj.apenergy.2020.115390&partnerID=40&md5=8a9355294f92724c14aea7c74b41b8e6",Article,"Final","",Scopus,2-s2.0-85087375111
"Azevedo, I., Davidson, M.R., Jenkins, J.D., Karplus, V.J., Victor, D.G.","57852027400;57191183271;56048270700;36905949100;7005923879;","The Paths to Net Zero: How Technology Can Save the Planet",2020,"Foreign Affairs","99","3",,"18","27",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091854730&partnerID=40&md5=f9a98d288ee69f0607fd9b5a1e54d1c4",Article,"Final","",Scopus,2-s2.0-85091854730
"Burger, S.P., Jenkins, J.D., Huntington, S.C., Perez-Arriaga, I.J.","57194050250;56048270700;57193135938;56678701900;","Why distributed?: A critical review of the tradeoffs between centralized and decentralized resources",2019,"IEEE Power and Energy Magazine","17","2","8643507","16","24",,35,"10.1109/MPE.2018.2885203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062089005&doi=10.1109%2fMPE.2018.2885203&partnerID=40&md5=ec42171dff07238facdbe3a621627814",Article,"Final","",Scopus,2-s2.0-85062089005
"Burger, S.P., Jenkins, J.D., Batlle, C., Pérez-Arriaga, I.J.","57194050250;56048270700;6602977945;56678701900;","Restructuring revisited part 1: Competition in electricity distribution systems",2019,"Energy Journal","40","3",,"31","54",,17,"10.5547/01956574.40.3.sbur","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066277876&doi=10.5547%2f01956574.40.3.sbur&partnerID=40&md5=0cb2dd435ad3d8d26746deca4fb5b291",Article,"Final","",Scopus,2-s2.0-85066277876
"Burger, S.P., Jenkins, J.D., Batlle, C., Pérez-Arriaga, I.J.","57194050250;56048270700;6602977945;56678701900;","Restructuring revisited part 2: Coordination in electricity distribution systems",2019,"Energy Journal","40","3",,"55","76",,16,"10.5547/01956574.40.3.jjen","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066251991&doi=10.5547%2f01956574.40.3.jjen&partnerID=40&md5=efc7d200cbf0e87f4e3bc6d42a5f32b3",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85066251991
"Jenkins, J.D., Luke, M., Thernstrom, S.","56048270700;57205342808;56200831100;","Getting to Zero Carbon Emissions in the Electric Power Sector",2018,"Joule","2","12",,"2498","2510",,121,"10.1016/j.joule.2018.11.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059617847&doi=10.1016%2fj.joule.2018.11.013&partnerID=40&md5=8ecaa425e1fc18611eff4a6549108017",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85059617847
"Sepulveda, N.A., Jenkins, J.D., de Sisternes, F.J., Lester, R.K.","57192641154;56048270700;55660074100;25625147000;","The Role of Firm Low-Carbon Electricity Resources in Deep Decarbonization of Power Generation",2018,"Joule","2","11",,"2403","2420",,241,"10.1016/j.joule.2018.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057402475&doi=10.1016%2fj.joule.2018.08.006&partnerID=40&md5=76b868655c507adebf56923bf6530de7",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85057402475
"Jenkins, J.D., Zhou, Z., Ponciroli, R., Vilim, R.B., Ganda, F., de Sisternes, F., Botterud, A.","56048270700;55728173400;55481922200;6603914360;15924922400;55660074100;23011593900;","The benefits of nuclear flexibility in power system operations with renewable energy",2018,"Applied Energy","222",,,"872","884",,113,"10.1016/j.apenergy.2018.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045627800&doi=10.1016%2fj.apenergy.2018.03.002&partnerID=40&md5=a9e12c8d80385b770ebb4ee7cd9960ca",Article,"Final","",Scopus,2-s2.0-85045627800
"Ponciroli, R., Wang, Y., Zhou, Z., Botterud, A., Jenkins, J., Vilim, R.B., Ganda, F.","55481922200;56181046500;55728173400;23011593900;56048270700;6603914360;15924922400;","Profitability evaluation of load-following nuclear units with physics-induced operational constraints",2017,"Nuclear Technology","200","3",,"189","207",,21,"10.1080/00295450.2017.1388668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034819358&doi=10.1080%2f00295450.2017.1388668&partnerID=40&md5=7a244440b821fa0cbe70299c56b721f4",Article,"Final","",Scopus,2-s2.0-85034819358
"Jenkins, J.D., Pérez-Arriaga, I.J.","56048270700;56678701900;","Improved regulatory approaches for the remuneration of electricity distribution utilities with high penetrations of distributed energy resources",2017,"Energy Journal","38","3",,"63","91",,37,"10.5547/01956574.38.3.jjen","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017646948&doi=10.5547%2f01956574.38.3.jjen&partnerID=40&md5=c0168aad25f5a608da32871736a3dd76",Article,"Final","",Scopus,2-s2.0-85017646948
"PéRez-Arriaga, I.J., Jenkins, J.D., Batlle, C.","56678701900;56048270700;6602977945;","A regulatory framework for an evolving electricity sector: Highlights of the MIT utility of the future study",2017,"Economics of Energy and Environmental Policy","6","1",,"71","92",,52,"10.5547/2160-5890.6.1.iper","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018353036&doi=10.5547%2f2160-5890.6.1.iper&partnerID=40&md5=c0ade1e76af552c33b68872175fc94d5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85018353036
"de Sisternes, F.J., Jenkins, J.D., Botterud, A.","55660074100;56048270700;23011593900;","The value of energy storage in decarbonizing the electricity sector",2016,"Applied Energy","175",,,"368","379",,249,"10.1016/j.apenergy.2016.05.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966397549&doi=10.1016%2fj.apenergy.2016.05.014&partnerID=40&md5=dde1fea3c71a485569de7c79b3d4454c",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84966397549
"Loftus, P.J., Cohen, A.M., Long, J.C.S., Jenkins, J.D.","6603926462;56277667200;55244397500;56048270700;","A critical review of global decarbonization scenarios: What do they tell us about feasibility?",2015,"Wiley Interdisciplinary Reviews: Climate Change","6","1",,"93","112",,125,"10.1002/wcc.324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914818733&doi=10.1002%2fwcc.324&partnerID=40&md5=8e25e085ecc24026df9c06196251a634",Article,"Final","",Scopus,2-s2.0-84914818733
"Jenkins, J.D.","56048270700;","Political economy constraints on carbon pricing policies: What are the implications for economic efficiency, environmental efficacy, and climate policy design?",2014,"Energy Policy","69",,,"467","477",,128,"10.1016/j.enpol.2014.02.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899084642&doi=10.1016%2fj.enpol.2014.02.003&partnerID=40&md5=4f3def203e8d51f4f986ae5b2e7aa1df",Article,"Final","",Scopus,2-s2.0-84899084642
